LCNS_NO,haccp_record_count,haccp_certification_count,product_type_count,company_name,industry,haccp_sido,haccp_sigungu
20110368409,1,1,1,(주)에이치앤에프,식품제조가공업,경기도,경기도 광주시
20110368419,7,7,6,(주)아람,식품제조가공업,경기도,경기도 광주시
20110368437,7,7,6,(주)내츄럴바이오,식품제조가공업,경기도,경기도 광주시
20110368559,6,6,5,주식회사 다들림푸드,식품제조가공업,경기도,경기도 광주시
20110368639,6,3,3,대향유통(주) 1공장,식품제조가공업,경기도,경기도 광주시
20110368667,4,4,4,(주)대호가,식품제조가공업,경기도,경기도 광주시
20110370135,3,3,3,다산식품,식품제조가공업,경기도,경기도 양주시
20110370209,1,1,1,금호제과,식품제조가공업,경기도,경기도 양주시
20110372044,3,1,1,베이커리 코리아,식품제조가공업,경기도,경기도 양주시
20110372329,5,5,5,(주) 한맥식품,식품제조가공업,경기도,경기도 포천시
20110372411,1,1,1,(주)석송식품,식품제조가공업,경기도,경기도 포천시
20110372457,20,10,10,자연그대로(주),식품제조가공업,경기도,경기도 양주시
20110372532,8,8,8,(주)산과들에,식품제조가공업,경기도,경기도 포천시
20110375158,2,2,2,성문농장 농업회사법인 유한회사,식품제조가공업,경기도,경기도 여주시
20110375215,2,2,1,농성원푸드,식품제조가공업,경기도,경기도 여주시
20110375270,3,3,3,일미식품주식회사,식품제조가공업,경기도,경기도 여주시
20110378055,3,3,3,아이비영농조합법인,식품제조가공업,경기도,경기도 양평군
20110380845,4,4,4,(주)메디언스 공장,식품제조가공업,강원특별자치도,강원특별자치도 춘천시
20110380865,3,3,3,윤서식품,식품제조가공업,강원특별자치도,강원특별자치도 춘천시
20110383462,4,4,4,삼양식품(주),식품제조가공업,강원특별자치도,강원특별자치도 원주시
20110383752,1,1,1,(주)진생바이팜,식품제조가공업,강원특별자치도,강원특별자치도 원주시
20110383906,2,2,2,농업회사법인주식회사치악산병과,식품제조가공업,강원특별자치도,강원특별자치도 원주시
20110386098,1,1,1,행복한빵가게,식품제조가공업,강원특별자치도,강원특별자치도 강릉시
20110386266,3,3,3,농업회사법인 합자회사 비비코,식품제조가공업,강원특별자치도,강원특별자치도 강릉시
20110386580,2,2,2,주식회사선유,식품제조가공업,강원특별자치도,강원특별자치도 강릉시
20110392036,1,1,1,합명회사 참좋은식품,식품제조가공업,강원특별자치도,강원특별자치도 속초시
20110394009,7,7,5,(주)하티,식품제조가공업,강원특별자치도,강원특별자치도 홍천군
20110394023,7,7,4,(주)우영채널,식품제조가공업,강원특별자치도,강원특별자치도 홍천군
20110394169,1,1,1,푸른마을씨케이,식품제조가공업,강원특별자치도,강원특별자치도 홍천군
20110395023,1,1,1,농업회사법인 주식회사 예향,식품제조가공업,강원특별자치도,강원특별자치도 횡성군
20110397003,2,2,2,동인발효삼영농조합법인,식품제조가공업,강원특별자치도,강원특별자치도 평창군
20110398041,1,1,1,정선명품취떡,식품제조가공업,강원특별자치도,강원특별자치도 정선군
20110400057,3,3,3,농업회사법인 채향원 주식회사,식품제조가공업,강원특별자치도,강원특별자치도 화천군
20110402047,1,1,1,인제취떡,식품제조가공업,강원특별자치도,강원특별자치도 인제군
20110402053,2,2,2,주식회사 북설악,식품제조가공업,강원특별자치도,강원특별자치도 인제군
20110402172,8,8,8,농업회사법인 린디미방 주식회사,식품제조가공업,강원특별자치도,강원특별자치도 인제군
20110415027,1,1,1,영푸드 시스템,식품제조가공업,충청북도,충청북도 청주시
20110415058,3,3,3,농공상직거래협동조합,식품제조가공업,충청북도,충청북도 청주시
20110415097,1,1,1,주식회사 청현씨엔씨,식품제조가공업,충청북도,충청북도 청주시
20110433561,1,1,1,농업회사법인(주)장안농장,식품제조가공업,충청북도,충청북도 충주시
20110435141,2,2,2,(주)푸른촌,식품제조가공업,충청북도,충청북도 제천시
20110435280,4,2,2,(주)영월평창 다슬기,식품제조가공업,충청북도,충청북도 제천시
20110435292,3,3,3,(주)세종쎌팜,식품제조가공업,충청북도,충청북도 제천시
20110435325,1,1,1,대상(주)제천공장,식품제조가공업,충청북도,충청북도 제천시
20110441029,1,1,1,명성제약식품,식품제조가공업,충청북도,충청북도 영동군
20110441046,4,2,2,(주)석보유통,식품제조가공업,충청북도,충청북도 영동군
20110441070,1,1,1,대오푸드홀딩스,식품제조가공업,충청북도,충청북도 영동군
20110443012,3,3,3,(주)시골김,식품제조가공업,충청북도,충청북도 진천군
20110443141,4,4,3,(주)정원,식품제조가공업,충청북도,충청북도 진천군
20110443231,2,2,2,반가식품(주),식품제조가공업,충청북도,충청북도 진천군
20110444018,2,1,1,바이셀,식품제조가공업,충청북도,충청북도 괴산군
20110444019,2,1,1,㈜보성일억조코리아 제2공장,식품제조가공업,충청북도,충청북도 음성군
20110444050,6,6,6,(주)진미식품,식품제조가공업,충청북도,충청북도 괴산군
20110445027,3,3,3,햇살마을식품,식품제조가공업,충청북도,충청북도 음성군
20110445029,7,7,6,주식회사 퓨럽2공장,식품제조가공업,충청북도,충청북도 음성군
20110445038,2,2,2,서신식품(주),식품제조가공업,충청북도,충청북도 음성군
20110445042,1,1,1,엑소후레쉬물류(주),식품냉동.냉장업,충청북도,충청북도 음성군
20110445059,1,1,1,엑소후레쉬물류(주),식품제조가공업,충청북도,충청북도 음성군
20110445112,1,1,1,백야홍삼 농업회사법인 주식회사,식품제조가공업,충청북도,충청북도 음성군
20110445152,2,2,2,(학)건국대학교 건국유업ㆍ건국햄,식품제조가공업,충청북도,충청북도 음성군
20110445205,1,1,1,(주)더푸른식품,식품제조가공업,충청북도,충청북도 음성군
20110445244,2,2,2,꽃동네학교,식품제조가공업,충청북도,충청북도 음성군
20110445283,1,1,1,(주)인스밸류,식품소분업,충청북도,충청북도 음성군
20110445292,50,30,32,(주)흥국에프엔비,식품제조가공업,충청북도,충청북도 음성군
20110447066,1,1,1,단고을조합공동사업법인,식품제조가공업,충청북도,충청북도 단양군
20110449012,1,1,1,동호원,식품제조가공업,충청남도,충청남도 천안시
20110449015,9,9,9,주식회사오투바이오,식품제조가공업,충청남도,충청남도 천안시
20110449023,4,4,4,주)신미씨앤에프(차암),식품제조가공업,충청남도,충청남도 천안시
20110456055,4,4,3,사조동아원(주)당진제분공장,식품제조가공업,충청남도,충청남도 당진시
20110456438,1,1,1,행담도휴게소(육첩반상1-1),휴게음식점,충청남도,충청남도 당진시
20110456439,1,1,1,행담도휴게소(육첩반상1-2),휴게음식점,충청남도,충청남도 당진시
20110458003,2,2,2,농가애 주식회사 농업회사법인,식품제조가공업,충청남도,충청남도 공주시
20110458085,6,6,6,프레시플러스(주)공주제4공장,식품제조가공업,충청남도,충청남도 공주시
20110458135,1,1,1,주식회사곰두레,식품제조가공업,충청남도,충청남도 공주시
20110459155,1,1,1,(주)대천청정맛김,식품제조가공업,충청남도,충청남도 보령시
20110461464,5,5,4,대선제분(주),식품제조가공업,충청남도,충청남도 아산시
20110463103,7,7,6,농업회사법인 우리미단 주식회사,식품제조가공업,충청남도,충청남도 서산시
20110463160,2,2,2,주식회사 정일품,식품제조가공업,충청남도,충청남도 서산시
20110464174,3,3,3,(주)가이아,식품제조가공업,충청남도,충청남도 논산시
20110467004,2,2,2,길기춘인삼,식품제조가공업,충청남도,충청남도 금산군
20110467030,3,3,3,만인식품,식품제조가공업,충청남도,충청남도 금산군
20110467052,2,2,2,아리항,식품제조가공업,충청남도,충청남도 금산군
20110467162,8,4,4,농업회사법인 주식회사 이에프지 금산,식품제조가공업,충청남도,충청남도 금산군
20110467169,2,2,2,농업회사법인(유)해오름식품,식품제조가공업,충청남도,충청남도 금산군
20110470080,1,1,1,(주)정성면,식품제조가공업,충청남도,충청남도 부여군
20110471018,3,3,3,(주)청화농산,식품제조가공업,충청남도,충청남도 서천군
20110471095,1,1,1,서천달고개모시마을,식품제조가공업,충청남도,충청남도 서천군
20110471103,1,1,1,떡메소리,식품제조가공업,충청남도,충청남도 서천군
20110472003,2,2,2,꽃뫼영농조합법인,식품제조가공업,충청남도,충청남도 청양군
20110473054,1,1,1,광천토굴전통식품,식품제조가공업,충청남도,충청남도 홍성군
20110473076,1,1,1,산들푸드주식회사 농업회사법인,식품제조가공업,충청남도,충청남도 홍성군
20110474132,3,3,3,(주)더본코리아 백석공장,식품제조가공업,충청남도,충청남도 예산군
20110474184,1,1,1,원조2대예산시장국수,식품제조가공업,충청남도,충청남도 예산군
20110478103,3,3,3,주식회사 위대한밥상,식품제조가공업,전북특별자치도,전북특별자치도 전주시
20110478106,2,2,2,비사벌식품,식품제조가공업,전북특별자치도,전북특별자치도 전주시
20110478496,1,1,1,동암자활자립장,식품제조가공업,전북특별자치도,전북특별자치도 전주시
20110478962,2,1,1,유한회사 행복예찬,식품제조가공업,전북특별자치도,전북특별자치도 완주군
20110481050,2,2,2,신일유통,식품제조가공업,전북특별자치도,전북특별자치도 전주시
20110481224,4,4,4,주식회사찬드림,식품제조가공업,전북특별자치도,전북특별자치도 전주시
20110484236,5,5,5,(유)효송그린푸드,식품제조가공업,전북특별자치도,전북특별자치도 군산시
20110484320,1,1,1,(주)해누리김,식품제조가공업,전북특별자치도,전북특별자치도 군산시
20110484438,1,1,1,서주푸드(주)3공장,식품제조가공업,전북특별자치도,전북특별자치도 군산시
20110484449,1,1,1,주식회사 명품수산,식품제조가공업,전북특별자치도,전북특별자치도 군산시
20110484462,1,1,1,농업회사법인주식회사아리울식품,식품제조가공업,전북특별자치도,전북특별자치도 군산시
20110484696,1,1,1,(유)바다향,식품제조가공업,전북특별자치도,전북특별자치도 군산시
20110484753,1,1,1,옥산한과,식품제조가공업,전북특별자치도,전북특별자치도 군산시
20110484756,1,1,1,농업회사법인 서해푸드 주식회사,식품제조가공업,전북특별자치도,전북특별자치도 군산시
20110487054,1,1,1,이성자,식품제조가공업,전북특별자치도,전북특별자치도 익산시
20110487306,3,3,3,전라도 흥부식품,식품제조가공업,전북특별자치도,전북특별자치도 익산시
20110487440,1,1,1,동서네푸드,식품제조가공업,전북특별자치도,전북특별자치도 익산시
20110487517,1,1,1,농업회사법인 (주)산마루,식품제조가공업,전북특별자치도,전북특별자치도 익산시
20110490034,10,10,10,(유)신우 S&F,식품제조가공업,전북특별자치도,전북특별자치도 정읍시
20110490195,4,4,4,(주)두손푸드,식품제조가공업,전북특별자치도,전북특별자치도 정읍시
20110492146,1,1,1,(주)더조은워터,식품제조가공업,전북특별자치도,전북특별자치도 남원시
20110492158,3,3,3,농업회사법인(주)지리산디앤에이치(JD&H),식품제조가공업,전북특별자치도,전북특별자치도 남원시
20110492175,3,3,3,춘향식품 영농조합법인,식품제조가공업,전북특별자치도,전북특별자치도 남원시
20110493030,1,1,1,새만금유기농꾸지뽕,식품제조가공업,전북특별자치도,전북특별자치도 김제시
20110493072,10,10,10,코엔에프(유),식품제조가공업,전북특별자치도,전북특별자치도 김제시
20110494138,1,1,1,비봉우리콩두부영농조합법인,식품제조가공업,전북특별자치도,전북특별자치도 완주군
20110494147,2,1,1,유한회사 온달푸드,식품제조가공업,전북특별자치도,전북특별자치도 김제시
20110494166,2,2,2,도계정보화두부김치마을,식품제조가공업,전북특별자치도,전북특별자치도 완주군
20110495005,1,1,1,한홍정건강식품,식품제조가공업,전북특별자치도,전북특별자치도 진안군
20110495020,1,1,1,묘보홍삼,식품제조가공업,전북특별자치도,전북특별자치도 진안군
20110495040,1,1,1,불로초홍삼영농조합법인,식품제조가공업,전북특별자치도,전북특별자치도 진안군
20110495083,6,6,6,주식회사 천지에프엔비,식품제조가공업,전북특별자치도,전북특별자치도 진안군
20110496011,1,1,1,반디누리작업장,식품제조가공업,전북특별자치도,전북특별자치도 무주군
20110497031,4,4,4,장수군농산물종합가공센터,식품제조가공업,전북특별자치도,전북특별자치도 장수군
20110498003,4,4,4,(주)메트로비앤에프,식품제조가공업,전북특별자치도,전북특별자치도 임실군
20110499005,1,1,1,농업회사법인 순창장류 주식회사,식품제조가공업,전북특별자치도,전북특별자치도 순창군
20110499013,1,1,1,노루목 엿치는 마을 영농조합법인,식품제조가공업,전북특별자치도,전북특별자치도 순창군
20110499015,3,3,3,주식회사 진미순창식품,식품제조가공업,전북특별자치도,전북특별자치도 순창군
20110499032,1,1,1,농업회사법인 향적원 유한회사,식품제조가공업,전북특별자치도,전북특별자치도 순창군
20110499036,1,1,1,하마마을 영농조합법인,식품제조가공업,전북특별자치도,전북특별자치도 순창군
20110500008,3,3,3,농업회사법인 청맥(주),식품제조가공업,전북특별자치도,전북특별자치도 고창군
20110500044,1,1,1,오복농산영농조합법인,식품제조가공업,전북특별자치도,전북특별자치도 고창군
20110500051,3,3,3,임성규네고구마(영),식품제조가공업,전북특별자치도,전북특별자치도 고창군
20110500065,2,2,2,(주)고창황토배기유통(지점),식품제조가공업,전북특별자치도,전북특별자치도 고창군
20110500077,1,1,1,선운산쌀과방,식품제조가공업,전북특별자치도,전북특별자치도 고창군
20110501017,1,1,1,하늘숲영농조합법인,식품제조가공업,전북특별자치도,전북특별자치도 부안군
20110501054,3,3,2,바다의향기,식품제조가공업,전북특별자치도,전북특별자치도 부안군
20110503033,1,1,1,(주)동원에프엔에프,식품제조가공업,전남광주통합특별시,전남광주통합특별시 목포시
20110503549,1,1,1,행복한과자,식품제조가공업,전남광주통합특별시,전남광주통합특별시 목포시
20110506236,6,6,5,(주)선해에프앤에스,식품제조가공업,전남광주통합특별시,전남광주통합특별시 여수시
20110506271,2,2,2,(주)피엔티푸드,식품제조가공업,전남광주통합특별시,전남광주통합특별시 여수시
20110506554,2,2,2,천사돌산갓김치,식품제조가공업,전남광주통합특별시,전남광주통합특별시 여수시
20110509019,1,1,1,(주)삼립황전(순천)휴게소 한신우동,휴게음식점,전남광주통합특별시,전남광주통합특별시 순천시
20110509022,1,1,1,(주)삼립황전(전주)휴게소 한신우동,휴게음식점,전남광주통합특별시,전남광주통합특별시 순천시
20110509026,1,1,1,(주)삼립황전(전주)휴게소한식당,일반음식점,전남광주통합특별시,전남광주통합특별시 순천시
20110509027,1,1,1,(주)삼립황전(순천)휴게소 한식/양식,일반음식점,전남광주통합특별시,전남광주통합특별시 순천시
20110512029,1,1,1,이슬촌생명영농조합법인,식품제조가공업,전남광주통합특별시,전남광주통합특별시 나주시
20110512070,2,2,2,농업회사법인 명성제분(주),식품제조가공업,전남광주통합특별시,전남광주통합특별시 나주시
20110515004,1,1,1,농업회사법인 산들해(주),식품제조가공업,전남광주통합특별시,전남광주통합특별시 담양군
20110515007,1,1,1,강순임 슬로우푸드,식품제조가공업,전남광주통합특별시,전남광주통합특별시 담양군
20110515064,1,1,1,농업회사법인 (주)디딜방아,식품제조가공업,전남광주통합특별시,전남광주통합특별시 담양군
20110515073,2,2,2,주식회사 유기농샵 에프앤비,식품제조가공업,전남광주통합특별시,전남광주통합특별시 담양군
20110515082,1,1,1,미담,식품제조가공업,전남광주통합특별시,전남광주통합특별시 담양군
20110516003,1,1,1,통명산영농조합법인(늘예솔식품),식품제조가공업,전남광주통합특별시,전남광주통합특별시 곡성군
20110516006,2,2,2,주식회사운석,식품제조가공업,전남광주통합특별시,전남광주통합특별시 곡성군
20110517025,5,5,3,지리산피아골식품 영농조합법인,식품제조가공업,전남광주통합특별시,전남광주통합특별시 구례군
20110518073,4,4,3,주식회사 죽암에프앤씨,식품제조가공업,전남광주통합특별시,전남광주통합특별시 고흥군
20110518084,2,2,2,(주)인조이내츄럴,식품제조가공업,전남광주통합특별시,전남광주통합특별시 고흥군
20110518089,3,3,3,주식회사 세일식품 농업회사법인,식품제조가공업,전남광주통합특별시,전남광주통합특별시 고흥군
20110519008,1,1,1,북부농협식품사업소,집단급식소 식품판매업,전남광주통합특별시,전남광주통합특별시 보성군
20110520041,4,4,2,농업회사법인 약선향기 주식회사,식품제조가공업,전남광주통합특별시,전남광주통합특별시 화순군
20110520074,1,1,1,농업회사법인 화순미가(주),식품제조가공업,전남광주통합특별시,전남광주통합특별시 화순군
20110520111,1,1,1,옥동떡메,식품제조가공업,전남광주통합특별시,전남광주통합특별시 화순군
20110521018,2,2,2,바른홀푸드(주),식품제조가공업,전남광주통합특별시,전남광주통합특별시 장흥군
20110521079,3,3,2,장흥무산김주식회사,식품제조가공업,전남광주통합특별시,전남광주통합특별시 장흥군
20110521118,2,2,1,농업회사법인 주식회사 장흥식품,식품제조가공업,전남광주통합특별시,전남광주통합특별시 장흥군
20110522043,1,1,1,농업회사법인(주)황칠코리아,식품제조가공업,전남광주통합특별시,전남광주통합특별시 강진군
20110523017,2,2,2,해남김치정보화마을,식품제조가공업,전남광주통합특별시,전남광주통합특별시 해남군
20110523106,1,1,1,유기원영농조합,식품제조가공업,전남광주통합특별시,전남광주통합특별시 해남군
20110524021,1,1,1,영암열매농원 영농조합법인,식품제조가공업,전남광주통합특별시,전남광주통합특별시 영암군
20110525009,1,1,1,달구지농원,식품제조가공업,전남광주통합특별시,전남광주통합특별시 무안군
20110525102,1,1,1,(유)세원냉동,식품제조가공업,전남광주통합특별시,전남광주통합특별시 무안군
20110525169,1,1,1,등대유기영농조합법인,식품제조가공업,전남광주통합특별시,전남광주통합특별시 무안군
20110527003,1,1,1,영광군수협이용가공사업소,식품제조가공업,전남광주통합특별시,전남광주통합특별시 영광군
20110527012,2,2,1,부경식품 주식회사,식품제조가공업,전남광주통합특별시,전남광주통합특별시 영광군
20110527020,2,2,1,협동조합 들샘,식품제조가공업,전남광주통합특별시,전남광주통합특별시 영광군
20110527035,1,1,1,고은떡집,식품제조가공업,전남광주통합특별시,전남광주통합특별시 영광군
20110527046,3,3,3,(주)새암푸드먼트,식품제조가공업,전남광주통합특별시,전남광주통합특별시 영광군
20110527066,1,1,1,금호떡집,식품제조가공업,전남광주통합특별시,전남광주통합특별시 영광군
20110527070,4,4,4,농업회사법인웰빙푸드(주),식품제조가공업,전남광주통합특별시,전남광주통합특별시 영광군
20110527075,2,2,1,희망이 샘솟는 떡집,식품제조가공업,전남광주통합특별시,전남광주통합특별시 영광군
20110527087,2,2,1,성광수산,식품제조가공업,전남광주통합특별시,전남광주통합특별시 영광군
20110527093,1,1,1,법성포 참맛 영어조합법인,식품제조가공업,전남광주통합특별시,전남광주통합특별시 영광군
20110527153,2,2,1,행운에프앤비,식품제조가공업,전남광주통합특별시,전남광주통합특별시 영광군
20110528067,10,4,8,(주)가온에프에스,식품제조가공업,전남광주통합특별시,전남광주통합특별시 장성군
20110528090,1,1,1,한마음공동체 영농조합법인,식품제조가공업,전남광주통합특별시,전남광주통합특별시 장성군
20110530005,1,1,1,황금농장김치,식품제조가공업,전남광주통합특별시,전남광주통합특별시 진도군
20110531001,2,2,2,어업회사법인 신안새우젓 주식회사,식품제조가공업,전남광주통합특별시,전남광주통합특별시 신안군
20110531010,2,2,2,목포신안군농협조합공동사업법인,식품제조가공업,전남광주통합특별시,전남광주통합특별시 신안군
20110531035,1,1,1,천사섬 영농조합법인,즉석판매제조가공업,전남광주통합특별시,전남광주통합특별시 신안군
20110531037,1,1,1,비금농업협동조합,식품제조가공업,전남광주통합특별시,전남광주통합특별시 신안군
20110533047,1,1,1,(주)경북외식산업2공장,식품제조가공업,경상북도,경상북도 포항시
20110533052,1,1,1,박선녀한과,식품제조가공업,경상북도,경상북도 포항시
20110533135,2,2,1,신동아식품,식품제조가공업,경상북도,경상북도 포항시
20110533183,1,1,1,김나운찹쌀떡,식품제조가공업,경상북도,경상북도 포항시
20110533224,1,1,1,행복떡집,식품제조가공업,경상북도,경상북도 포항시
20110533234,2,2,2,(주)미보수산,식품제조가공업,경상북도,경상북도 포항시
20110533236,1,1,1,농업회사법인(주)독도무역,식품소분업,경상북도,경상북도 포항시
20110538197,4,4,4,주)천년미인,식품제조가공업,경상북도,경상북도 경주시
20110538284,1,1,1,교동경주빵,식품제조가공업,경상북도,경상북도 경주시
20110541145,2,2,2,(주)영해식품,식품제조가공업,경상북도,경상북도 김천시
20110543036,1,1,1,영농조합법인 나눔과섬김,집단급식소 식품판매업,경상북도,경상북도 안동시
20110543097,6,6,6,이(e)방앗간,식품제조가공업,경상북도,경상북도 안동시
20110548120,2,2,2,상경물산,식품제조가공업,경상북도,경상북도 구미시
20110548882,2,2,2,토끼밀,식품제조가공업,경상북도,경상북도 구미시
20110548996,2,1,2,짝꿍푸드인사동떡집,식품제조가공업,경상북도,경상북도 구미시
20110554001,1,1,1,영농조합법인 풍기인삼나라,식품제조가공업,경상북도,경상북도 영주시
20110554008,4,4,2,유미네,식품제조가공업,경상북도,경상북도 영주시
20110554176,1,1,1,참살이영농조합법인,식품제조가공업,경상북도,경상북도 영주시
20110554228,2,2,2,소백산하늘허브앤프룻,식품제조가공업,경상북도,경상북도 영주시
20110554274,1,1,1,아람진영농조합법인,식품제조가공업,경상북도,경상북도 영주시
20110555003,5,5,5,농업회사법인 기림바이오 주식회사,식품제조가공업,경상북도,경상북도 영천시
20110555038,1,1,1,한국특수인삼주식회사,식품제조가공업,경상북도,경상북도 영천시
20110555096,2,1,1,경북햇살농원 영농조합법인,식품제조가공업,경상북도,경상북도 영천시
20110555115,2,2,2,농업회사법인(주)두손애약초,식품제조가공업,경상북도,경상북도 영천시
20110558155,1,1,1,대실영농조합법인,식품제조가공업,경상북도,경상북도 문경시
20110563047,1,1,1,가을빛고운전통식품영농조합법인,식품제조가공업,경상북도,경상북도 의성군
20110564027,1,1,1,청송백자식품,식품제조가공업,경상북도,경상북도 청송군
20110564036,1,1,1,자양식품,식품제조가공업,경상북도,경상북도 청송군
20110564039,1,1,1,농업회사법인주식회사내몸사랑,식품제조가공업,경상북도,경상북도 청송군
20110565005,1,1,1,두아(DUA) F&S,식품제조가공업,경상북도,경상북도 영양군
20110565009,2,2,2,일월산 식품,식품제조가공업,경상북도,경상북도 영양군
20110568038,14,7,6,농업회사법인(주)늘그린,식품제조가공업,경상북도,경상북도 고령군
20110569030,1,1,1,영화식품,식품제조가공업,경상북도,경상북도 성주군
20110569039,1,1,1,대보유통(주)남성주참외(양평)휴게소(얌샘김밥양식당),일반음식점,경상북도,경상북도 성주군
20110569040,1,1,1,대보유통(주)남성주참외(창원)휴게소(양식당),일반음식점,경상북도,경상북도 성주군
20110571037,3,3,3,농업회사법인 주식회사 착한농부,식품제조가공업,경상북도,경상북도 예천군
20110572007,5,5,3,농업회사법인 본가 주식회사,식품제조가공업,경상북도,경상북도 봉화군
20110589108,1,1,1,창원생과방,식품제조가공업,경상남도,경상남도 창원시
20110595298,2,2,2,(주)자연과바다,식품제조가공업,경상남도,경상남도 창원시
20110599122,2,1,1,(주)부산해정식품,식품제조가공업,부산광역시,부산광역시 강서구
20110601071,3,3,3,아미코젠(주),식품제조가공업,경상남도,경상남도 진주시
20110601689,2,2,2,예하리식품(주),식품제조가공업,경상남도,경상남도 진주시
20110604125,1,1,1,만나꿀빵,식품제조가공업,경상남도,경상남도 통영시
20110604440,8,8,4,(주)씨웰,식품제조가공업,경상남도,경상남도 통영시
20110607085,1,1,1,크리스피크림롯데김해아울렛점,식품제조가공업,경상남도,경상남도 김해시
20110607372,2,2,2,바이오밀(주),식품제조가공업,경상남도,경상남도 김해시
20110608058,1,1,1,바이오에프이주식회사,식품제조가공업,경상남도,경상남도 김해시
20110608106,5,5,5,(주)리안푸드,식품제조가공업,경상남도,경상남도 김해시
20110611167,8,8,5,한방바이오,식품제조가공업,경상남도,경상남도 밀양시
20110611237,4,4,4,(주)옵스,식품제조가공업,경상남도,경상남도 밀양시
20110612047,8,8,7,영농조합법인 푸른초장,식품제조가공업,경상남도,경상남도 거제시
20110614248,2,1,1,농업회사법인주식회사 서초농산,식품제조가공업,경상남도,경상남도 김해시
20110614440,1,1,1,통도사휴게소(한식코너·23번지 남산돈까스),일반음식점,경상남도,경상남도 양산시
20110614600,1,1,1,오경농장(주),식품제조가공업,경상남도,경상남도 양산시
20110618063,1,1,1,농업회사법인뉴그린푸드(주),식품제조가공업,경상남도,경상남도 창녕군
20110618098,2,2,2,풍성에프엔비 주식회사,식품제조가공업,경상남도,경상남도 창녕군
20110618121,4,4,4,농업회사법인 우포의아침 주식회사,식품제조가공업,경상남도,경상남도 창녕군
20110623073,4,4,4,지리산마천농협가공사업소,식품제조가공업,경상남도,경상남도 함양군
20110624103,1,1,1,학교급식지원센터,식품제조가공업,경상남도,경상남도 거창군
20110627059,2,2,2,(사복)한라원장애인직업재활시설,식품제조가공업,제주특별자치도,제주특별자치도 제주시
20110627091,1,1,1,향아수산영어조합법인,식품제조가공업,제주특별자치도,제주특별자치도 제주시
20110627267,1,1,1,영어조합법인올래씨푸드,식품제조가공업,제주특별자치도,제주특별자치도 제주시
20110627299,3,3,3,제주에스에프(영),식품제조가공업,제주특별자치도,제주특별자치도 제주시
20110627303,1,1,1,(주)메이드인제주,식품제조가공업,제주특별자치도,제주특별자치도 제주시
20110627372,7,7,6,제주탐나씨푸드 영어조합법인,식품제조가공업,제주특별자치도,제주특별자치도 제주시
20110627490,2,1,1,주식회사올레마켓,식품제조가공업,제주특별자치도,제주특별자치도 제주시
20110627559,3,3,3,(재)제주테크노파크 바이오융합센터,식품제조가공업,제주특별자치도,제주특별자치도 제주시
20110627743,1,1,1,주식회사제주돈애랑식품,식품제조가공업,제주특별자치도,제주특별자치도 제주시
20110628001,3,3,3,남현식품(신제주점),식품제조가공업,제주특별자치도,제주특별자치도 제주시
20110631116,3,3,3,제주인제주,식품제조가공업,제주특별자치도,제주특별자치도 서귀포시
20120015009,1,1,1,서울탁주서부연합제조장,식품제조가공업(주류),서울특별시,서울특별시 은평구
20120033170,4,2,2,엘브이에스랩(라보카),식품제조가공업,서울특별시,서울특별시 성북구
20120036069,6,3,3,알촌푸드,식품제조가공업,서울특별시,서울특별시 성동구
20120046150,2,2,2,(주)동의보감,식품제조가공업,서울특별시,서울특별시 중랑구
20120046517,4,2,2,(주)아이엠소스,식품제조가공업,경기도,경기도 구리시
20120050730,2,1,1,다홍치마,식품제조가공업,서울특별시,서울특별시 성북구
20120056281,1,1,1,케이엘씨,식품제조가공업,서울특별시,서울특별시 도봉구
20120069298,3,3,3,로스팅마스터즈,식품제조가공업,서울특별시,서울특별시 마포구
20120069413,2,1,1,경기떡집,식품제조가공업,서울특별시,서울특별시 마포구
20120070552,18,6,6,"주식회사 콜(Kohl, Inc.)",식품제조가공업,인천광역시,인천광역시 부평구
20120076991,8,4,4,손봉훈신안갯벌천일염,식품제조가공업,서울특별시,서울특별시 강서구
20120080278,1,1,1,(주)이멕스,식품제조가공업,서울특별시,서울특별시 구로구
20120080568,2,2,2,주식회사 다우림푸드,식품제조가공업,서울특별시,서울특별시 구로구
20120080901,1,1,1,주식회사 제이브라운,식품제조가공업,서울특별시,서울특별시 구로구
20120084148,2,1,1,엔와이푸드,식품제조가공업,경기도,경기도 부천시
20120086045,6,3,2,주식회사 정인식품,식품제조가공업,경기도,경기도 화성시
20120086267,1,1,1,(주)다원에프앤디,식품제조가공업,서울특별시,서울특별시 영등포구
20120091180,12,6,6,담꽃 팩토리,식품제조가공업,전북특별자치도,전북특별자치도 익산시
20120094162,1,1,1,이지푸드,식품제조가공업,서울특별시,서울특별시 관악구
20120094698,1,1,1,서광식품,식품제조가공업,서울특별시,서울특별시 관악구
20120114031,2,2,2,송파위더스,식품제조가공업,서울특별시,서울특별시 송파구
20120115137,10,5,5,주식회사 국도에프엔비,식품제조가공업,경기도,경기도 남양주시
20120128248,6,3,3,파도소리(주),식품제조가공업,부산광역시,부산광역시 서구
20120131235,2,1,1,동우식품,식품제조가공업,부산광역시,부산광역시 남구
20120131403,2,2,2,이레수산(유통),식품제조가공업,부산광역시,부산광역시 부산진구
20120131560,2,1,1,안중식품,식품제조가공업,부산광역시,부산광역시 부산진구
20120139026,2,2,2,주식회사공덕,식품제조가공업,부산광역시,부산광역시 북구
